"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_count_chg","oty_qtrly_estabs_count_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"01000","5","721120","58","0","2023","1","N","Alabama -- Statewide","Private","NAICS 721120 Casino hotels","State, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.19,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","5","721120","58","0","2023","2","N","Alabama -- Statewide","Private","NAICS 721120 Casino hotels","State, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.19,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","5","721120","58","0","2023","3","N","Alabama -- Statewide","Private","NAICS 721120 Casino hotels","State, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.19,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01069","5","721120","78","0","2023","1","N","Houston County, Alabama","Private","NAICS 721120 Casino hotels","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",8.45,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01069","5","721120","78","0","2023","2","N","Houston County, Alabama","Private","NAICS 721120 Casino hotels","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",8.16,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01069","5","721120","78","0","2023","3","N","Houston County, Alabama","Private","NAICS 721120 Casino hotels","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",8.06,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"04000","3","721120","58","0","2023","1","","Arizona -- Statewide","Local Government","NAICS 721120 Casino hotels","State, NAICS 6-digit -- by ownership sector","All establishment sizes",6,3921,3940,3971,57040582,14893238,10426,1113,"",3.21,2.20,2.19,2.22,2.73,2.40,0.14,1.24,"",0,0.0,488,14.2,504,14.7,519,15.0,17856153,45.6,3928984,35.8,-24441,-70.1,237,27.1
"04000","3","721120","58","0","2023","2","","Arizona -- Statewide","Local Government","NAICS 721120 Casino hotels","State, NAICS 6-digit -- by ownership sector","All establishment sizes",6,3960,3983,4033,54140137,2657941,1861,1043,"",3.17,2.22,2.23,2.29,2.58,1.73,0.12,1.15,"",0,0.0,458,13.1,470,13.4,455,12.7,5270078,10.8,496875,23.0,-4069,-68.6,-22,-2.1
"04000","3","721120","58","0","2023","3","","Arizona -- Statewide","Local Government","NAICS 721120 Casino hotels","State, NAICS 6-digit -- by ownership sector","All establishment sizes",6,3993,3969,3927,53615460,1432230,1001,1041,"",3.11,2.26,2.20,2.17,2.52,1.16,0.07,1.14,"",0,0.0,405,11.3,337,9.3,186,5.0,6291647,13.3,-179449,-11.1,-3156,-75.9,45,4.5
"04000","5","721120","58","0","2023","1","N","Arizona -- Statewide","Private","NAICS 721120 Casino hotels","State, NAICS 6-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",0.55,0,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"04000","5","721120","58","0","2023","2","N","Arizona -- Statewide","Private","NAICS 721120 Casino hotels","State, NAICS 6-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",0.53,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"04000","5","721120","58","0","2023","3","N","Arizona -- Statewide","Private","NAICS 721120 Casino hotels","State, NAICS 6-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",0.53,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
