"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_count_chg","oty_qtrly_estabs_count_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"01000","5","7131","56","0","2023","1","","Alabama -- Statewide","Private","NAICS 7131 Amusement parks and arcades","State, NAICS 4-digit -- by ownership sector","All establishment sizes",64,1168,1242,1311,6155047,4899156,30952,382,"",1.24,0.47,0.49,0.47,0.32,0.44,0.79,0.67,"",-1,-1.5,302,34.9,329,36.0,282,27.4,1721437,38.8,1394289,39.8,-13553,-30.5,18,4.9
"01000","5","7131","56","0","2023","2","","Alabama -- Statewide","Private","NAICS 7131 Amusement parks and arcades","State, NAICS 4-digit -- by ownership sector","All establishment sizes",65,1355,1771,2137,8950034,4457505,23691,392,"",1.24,0.44,0.52,0.55,0.39,1.32,1.00,0.78,"",1,1.6,260,23.7,304,20.7,315,17.3,2197539,32.5,1082667,32.1,-16512,-41.1,37,10.4
"01000","5","7131","56","0","2023","3","","Alabama -- Statewide","Private","NAICS 7131 Amusement parks and arcades","State, NAICS 4-digit -- by ownership sector","All establishment sizes",66,2129,1747,1427,9012782,3648965,25256,392,"",1.24,0.53,0.46,0.42,0.36,0.93,0.80,0.77,"",0,0.0,344,19.3,274,18.6,221,18.3,478871,5.6,-317945,-8.0,-20393,-44.7,-49,-11.1
"01003","5","7131","76","0","2023","1","","Baldwin County, Alabama","Private","NAICS 7131 Amusement parks and arcades","County, NAICS 4-digit -- by ownership sector","All establishment sizes",12,486,516,571,2918823,2327127,8364,428,"",4.43,5.02,5.18,5.21,4.89,5.28,5.61,0.95,"",-2,-14.3,192,65.3,197,61.8,177,44.9,1044554,55.7,923683,65.8,-5893,-41.3,-2,-0.5
"01003","5","7131","76","0","2023","2","","Baldwin County, Alabama","Private","NAICS 7131 Amusement parks and arcades","County, NAICS 4-digit -- by ownership sector","All establishment sizes",12,616,765,977,4645153,2265794,7409,455,"",4.33,4.99,5.55,6.11,6.21,13.32,7.10,1.11,"",-2,-14.3,171,38.4,183,31.4,155,18.9,1781835,62.2,826784,57.5,-6723,-47.6,98,27.5
"01003","5","7131","76","0","2023","3","","Baldwin County, Alabama","Private","NAICS 7131 Amusement parks and arcades","County, NAICS 4-digit -- by ownership sector","All establishment sizes",12,879,688,608,4249095,1560910,5213,451,"",4.23,5.35,4.41,4.45,4.98,8.04,3.64,1.05,"",-3,-20.0,46,5.5,-10,-1.4,-11,-1.8,-477669,-10.1,-544487,-25.9,-16094,-75.5,-56,-11.0
"01009","5","7131","76","0","2023","1","N","Blount County, Alabama","Private","NAICS 7131 Amusement parks and arcades","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",3.24,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01009","5","7131","76","0","2023","2","N","Blount County, Alabama","Private","NAICS 7131 Amusement parks and arcades","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",3.22,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01009","5","7131","76","0","2023","3","N","Blount County, Alabama","Private","NAICS 7131 Amusement parks and arcades","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",3.17,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01015","5","7131","76","0","2023","1","N","Calhoun County, Alabama","Private","NAICS 7131 Amusement parks and arcades","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",1.08,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
