"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_count_chg","oty_qtrly_estabs_count_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"01000","5","81232","57","0","2023","1","","Alabama -- Statewide","Private","NAICS 81232 Drycleaning and laundry services (except coin-operated)","State, NAICS 5-digit -- by ownership sector","All establishment sizes",198,1436,1431,1437,8805683,7117402,68590,472,"",0.96,1.16,1.16,1.16,1.22,1.24,2.61,1.05,"",-13,-6.2,25,1.8,10,0.7,12,0.8,1171622,15.3,754960,11.9,-29009,-29.7,58,14.0
"01000","5","81232","57","0","2023","2","","Alabama -- Statewide","Private","NAICS 81232 Drycleaning and laundry services (except coin-operated)","State, NAICS 5-digit -- by ownership sector","All establishment sizes",199,1426,1423,1472,9685039,3067208,31170,517,"",0.97,1.15,1.15,1.17,1.22,1.58,2.74,1.06,"",-9,-4.3,-10,-0.7,-36,-2.5,-8,-0.5,1054035,12.2,-380232,-11.0,-23543,-43.0,62,13.6
"01000","5","81232","57","0","2023","3","","Alabama -- Statewide","Private","NAICS 81232 Drycleaning and laundry services (except coin-operated)","State, NAICS 5-digit -- by ownership sector","All establishment sizes",208,1458,1439,1411,9692874,1574185,17475,519,"",1.02,1.16,1.15,1.14,1.20,1.12,2.07,1.04,"",4,2.0,-75,-4.9,-41,-2.8,-55,-3.8,-56719,-0.6,-715244,-31.2,-22561,-56.4,17,3.4
"01001","5","81232","77","0","2023","1","N","Autauga County, Alabama","Private","NAICS 81232 Drycleaning and laundry services (except coin-operated)","County, NAICS 5-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",2.14,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01001","5","81232","77","0","2023","2","N","Autauga County, Alabama","Private","NAICS 81232 Drycleaning and laundry services (except coin-operated)","County, NAICS 5-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",2.15,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01001","5","81232","77","0","2023","3","N","Autauga County, Alabama","Private","NAICS 81232 Drycleaning and laundry services (except coin-operated)","County, NAICS 5-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",2.14,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01003","5","81232","77","0","2023","1","","Baldwin County, Alabama","Private","NAICS 81232 Drycleaning and laundry services (except coin-operated)","County, NAICS 5-digit -- by ownership sector","All establishment sizes",11,164,162,165,1290933,923493,10873,607,"",1.02,3.42,3.36,3.35,5.76,4.10,10.84,1.70,"",2,22.2,55,50.5,50,44.6,46,38.7,572712,79.7,375663,68.6,6314,138.5,120,24.6
"01003","5","81232","77","0","2023","2","","Baldwin County, Alabama","Private","NAICS 81232 Drycleaning and laundry services (except coin-operated)","County, NAICS 5-digit -- by ownership sector","All establishment sizes",11,168,173,186,1553086,333028,3442,680,"",1.01,3.38,3.46,3.60,5.96,3.42,6.86,1.71,"",2,22.2,40,31.2,44,34.1,52,38.8,603508,63.6,80977,32.1,1398,68.4,120,21.4
"01003","5","81232","77","0","2023","3","","Baldwin County, Alabama","Private","NAICS 81232 Drycleaning and laundry services (except coin-operated)","County, NAICS 5-digit -- by ownership sector","All establishment sizes",11,202,198,186,1752445,189875,1369,690,"",1.01,3.94,3.90,3.77,6.36,2.73,3.59,1.64,"",0,0.0,1,0.5,9,4.8,6,3.3,141203,8.8,-403208,-68.0,-11474,-89.3,38,5.8
"01009","5","81232","77","0","2023","1","N","Blount County, Alabama","Private","NAICS 81232 Drycleaning and laundry services (except coin-operated)","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.81,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
